date,dewpoint_c,event_name,precip_1hr_mm,precip_6hr_mm,precip_mm,pressure_hpa,sky_cover_oktas,source,station_id,temp_c,timestamp,tmax_c,tmin_c,wind_avg_mps,wind_dir_deg,wind_gust_mps,wind_speed_mps
,14.4,Llano River 2018,0.0,,,1014.9,6,,USW00012921,23.3,2018-10-11T21:00:00,,,,110,,4.6
,13.9,Llano River 2018,0.0,,,1014.4,,,USW00012921,22.8,2018-10-11T22:00:00,,,,70,,4.6
,13.9,Llano River 2018,0.0,,,1014.2,,,USW00012921,22.8,2018-10-11T23:00:00,,,,50,,4.1
,13.9,Llano River 2018,0.0,,,1014.5,6,,USW00012921,22.2,2018-10-12T00:00:00,,,,70,,3.1
,13.9,Llano River 2018,0.0,,,1015.1,,,USW00012921,21.7,2018-10-12T01:00:00,,,,70,,3.1
,14.4,Llano River 2018,0.0,,,1015.5,,,USW00012921,21.1,2018-10-12T02:00:00,,,,50,,3.1
,14.4,Llano River 2018,0.0,,,1015.7,6,,USW00012921,20.6,2018-10-12T03:00:00,,,,80,,2.6
,14.4,Llano River 2018,0.0,,,1015.7,,,USW00012921,20.0,2018-10-12T04:00:00,,,,50,,2.1
,14.4,Llano River 2018,0.0,,,1015.6,,,USW00012921,18.9,2018-10-12T05:00:00,,,,50,,1.5
,13.9,Llano River 2018,0.0,,,1015.2,4,,USW00012921,18.3,2018-10-12T06:00:00,,,,30,,1.5
,13.9,Llano River 2018,0.0,,,1015.2,2,,USW00012921,17.8,2018-10-12T07:00:00,,,,0,,0.0
,15.0,Llano River 2018,0.0,,,1015.2,,,USW00012921,18.3,2018-10-12T08:00:00,,,,360,,1.5
,15.0,Llano River 2018,0.0,,,1014.5,6,,USW00012921,18.3,2018-10-12T09:00:00,,,,0,,0.0
,15.0,Llano River 2018,0.0,,,1014.2,,,USW00012921,18.3,2018-10-12T10:00:00,,,,0,,0.0
,15.6,Llano River 2018,0.0,,,1013.8,,,USW00012921,18.9,2018-10-12T11:00:00,,,,80,,1.5
,15.0,Llano River 2018,0.0,,,1014.1,6,,USW00012921,18.9,2018-10-12T12:00:00,,,,90,,2.1
,15.0,Llano River 2018,0.0,,,1014.5,,,USW00012921,19.4,2018-10-12T13:00:00,,,,90,,2.6
,15.0,Llano River 2018,0.0,,,1014.5,,,USW00012921,19.4,2018-10-12T14:00:00,,,,100,,2.6
,16.1,Llano River 2018,0.0,,,1014.5,4,,USW00012921,21.1,2018-10-12T15:00:00,,,,120,,3.6
,17.8,Llano River 2018,0.0,,,1014.5,2,,USW00012921,23.9,2018-10-12T16:00:00,,,,150,,3.1
,18.9,Llano River 2018,0.0,,,1013.8,4,,USW00012921,26.1,2018-10-12T17:00:00,,,,150,,5.7
,19.4,Llano River 2018,0.0,,,1012.9,2,,USW00012921,27.2,2018-10-12T18:00:00,,,,180,,6.2
,19.4,Llano River 2018,0.0,,,1011.9,,,USW00012921,26.7,2018-10-12T19:00:00,,,,150,,5.7
,20.0,Llano River 2018,0.0,,,1010.7,,,USW00012921,27.8,2018-10-12T20:00:00,,,,170,,6.7
,20.0,Llano River 2018,0.0,,,1010.2,8,,USW00012921,27.2,2018-10-12T21:00:00,,,,180,,5.7
,20.0,Llano River 2018,0.0,,,1009.7,,,USW00012921,27.8,2018-10-12T22:00:00,,,,170,,4.1
,20.6,Llano River 2018,0.0,,,1009.3,,,USW00012921,28.3,2018-10-12T23:00:00,,,,150,,4.6
,20.6,Llano River 2018,0.0,,,1009.3,6,,USW00012921,26.1,2018-10-13T00:00:00,,,,130,,3.1
,20.6,Llano River 2018,0.0,,,1009.6,,,USW00012921,26.1,2018-10-13T01:00:00,,,,90,,1.5
,20.6,Llano River 2018,0.0,,,1010.0,,,USW00012921,26.1,2018-10-13T02:00:00,,,,110,,4.1
,20.6,Llano River 2018,0.0,,,1010.3,8,,USW00012921,25.6,2018-10-13T03:00:00,,,,130,,6.2
,20.6,Llano River 2018,0.0,,,1010.2,,,USW00012921,25.0,2018-10-13T04:00:00,,,,130,,4.6
,21.1,Llano River 2018,0.0,,,1010.2,,,USW00012921,24.4,2018-10-13T05:00:00,,,,140,,5.1
,21.1,Llano River 2018,0.0,,,1009.7,6,,USW00012921,23.9,2018-10-13T06:00:00,,,,120,,4.1
,21.7,Llano River 2018,-0.1,,,1009.7,,,USW00012921,23.9,2018-10-13T07:00:00,,,,130,,4.1
,21.7,Llano River 2018,-0.1,,,1009.4,,,USW00012921,23.3,2018-10-13T08:00:00,,,,120,,3.1
,22.2,Llano River 2018,-0.1,,,1008.8,8,,USW00012921,23.9,2018-10-13T09:00:00,,,,140,,4.1
,22.2,Llano River 2018,0.0,,,1007.9,,,USW00012921,23.9,2018-10-13T10:00:00,,,,130,,4.6
,22.2,Llano River 2018,0.0,,,1007.9,,,USW00012921,23.9,2018-10-13T11:00:00,,,,140,,6.2
,22.8,Llano River 2018,0.0,-0.1,,1007.8,8,,USW00012921,24.4,2018-10-13T12:00:00,,,,150,,6.7
,22.8,Llano River 2018,0.3,,,1008.2,,,USW00012921,24.4,2018-10-13T13:00:00,,,,160,,6.2
,23.3,Llano River 2018,0.8,,,1008.6,,,USW00012921,24.4,2018-10-13T14:00:00,,,,170,,5.7
,23.9,Llano River 2018,0.0,,,1008.9,6,,USW00012921,25.6,2018-10-13T15:00:00,,,,180,,4.1
,23.3,Llano River 2018,0.0,,,1008.6,,,USW00012921,27.2,2018-10-13T16:00:00,,,,190,,7.7
,22.2,Llano River 2018,0.0,,,1008.3,,,USW00012921,27.2,2018-10-13T17:00:00,,,,190,,6.7
,22.2,Llano River 2018,0.0,1.0,,1007.4,6,,USW00012921,30.0,2018-10-13T18:00:00,,,,190,,7.7
,22.2,Llano River 2018,0.0,,,1006.9,,,USW00012921,28.9,2018-10-13T19:00:00,,,,210,,6.7
,22.8,Llano River 2018,0.0,,,1006.0,,,USW00012921,28.9,2018-10-13T20:00:00,,,,210,,6.2
,22.8,Llano River 2018,0.0,,,1005.3,6,,USW00012921,29.4,2018-10-13T21:00:00,,,,220,,5.1
,22.2,Llano River 2018,0.0,,,1005.1,,,USW00012921,30.6,2018-10-13T22:00:00,,,,220,,5.7
,22.2,Llano River 2018,0.0,,,1005.0,4,,USW00012921,30.0,2018-10-13T23:00:00,,,,190,,4.1
,22.2,Llano River 2018,0.0,,,1005.1,4,,USW00012921,28.9,2018-10-14T00:00:00,,,,180,,5.1
,22.2,Llano River 2018,0.0,,,1005.3,2,,USW00012921,28.3,2018-10-14T01:00:00,,,,190,,3.1
,22.8,Llano River 2018,0.0,,,1006.1,2,,USW00012921,27.8,2018-10-14T02:00:00,,,,180,,2.1
,22.8,Llano River 2018,0.0,,,1006.7,6,,USW00012921,25.6,2018-10-14T03:00:00,,,,90,,3.1
,23.9,Llano River 2018,0.0,,,1007.1,,,USW00012921,26.7,2018-10-14T04:00:00,,,,150,,3.6
,23.9,Llano River 2018,0.0,,,1007.2,,,USW00012921,26.1,2018-10-14T05:00:00,,,,150,,5.7
,23.9,Llano River 2018,0.0,,,1007.3,6,,USW00012921,25.6,2018-10-14T06:00:00,,,,170,,5.1
,23.3,Llano River 2018,0.0,,,1007.5,,,USW00012921,25.6,2018-10-14T07:00:00,,,,170,,4.6
,23.3,Llano River 2018,0.0,,,1007.7,,,USW00012921,25.6,2018-10-14T08:00:00,,,,170,,4.1
,22.8,Llano River 2018,0.0,,,1007.6,6,,USW00012921,25.6,2018-10-14T09:00:00,,,,180,,5.1
,22.8,Llano River 2018,0.0,,,1007.6,,,USW00012921,25.0,2018-10-14T10:00:00,,,,180,,4.6
,22.8,Llano River 2018,0.0,,,1007.9,,,USW00012921,25.0,2018-10-14T11:00:00,,,,180,,4.6
,22.8,Llano River 2018,0.0,,,1008.1,8,,USW00012921,25.0,2018-10-14T12:00:00,,,,170,,4.1
,22.8,Llano River 2018,0.0,,,1008.3,,,USW00012921,25.0,2018-10-14T13:00:00,,,,180,,4.6
,22.8,Llano River 2018,0.0,,,1009.0,,,USW00012921,25.6,2018-10-14T14:00:00,,,,170,,4.6
,23.3,Llano River 2018,0.0,,,1009.7,8,,USW00012921,26.1,2018-10-14T15:00:00,,,,170,,4.6
,23.3,Llano River 2018,0.0,,,1009.9,,,USW00012921,27.8,2018-10-14T16:00:00,,,,190,,4.6
,23.3,Llano River 2018,0.0,,,1009.7,,,USW00012921,28.3,2018-10-14T17:00:00,,,,170,,5.7
,23.3,Llano River 2018,0.0,,,1009.2,6,,USW00012921,30.0,2018-10-14T18:00:00,,,,150,,5.7
,22.8,Llano River 2018,0.0,,,1008.5,,,USW00012921,29.4,2018-10-14T19:00:00,,,,150,,6.7
,22.8,Llano River 2018,-0.1,,,1007.7,,,USW00012921,29.4,2018-10-14T20:00:00,,,,150,,6.7
,22.2,Llano River 2018,0.0,,,1007.3,4,,USW00012921,31.1,2018-10-14T21:00:00,,,,140,,7.2
,21.1,Llano River 2018,0.0,,,1007.2,4,,USW00012921,30.6,2018-10-14T22:00:00,,,,140,,7.2
,21.7,Llano River 2018,-0.1,,,1007.3,,,USW00012921,29.4,2018-10-14T23:00:00,,,,150,,5.7
,22.8,Llano River 2018,0.0,0.0,,1007.8,6,,USW00012921,28.3,2018-10-15T00:00:00,,,,130,,5.1
,22.2,Llano River 2018,0.0,,,1008.6,,,USW00012921,27.8,2018-10-15T01:00:00,,,,130,,6.7
,22.2,Llano River 2018,0.0,,,1009.6,,,USW00012921,27.2,2018-10-15T02:00:00,,,,140,,7.7
,21.7,Llano River 2018,0.0,,,1010.2,6,,USW00012921,26.1,2018-10-15T03:00:00,,,,130,,7.2
,21.7,Llano River 2018,0.0,,,1010.9,,,USW00012921,25.0,2018-10-15T04:00:00,,,,130,,4.1
,22.2,Llano River 2018,0.0,,,1011.6,,,USW00012921,25.0,2018-10-15T05:00:00,,,,110,,3.6
,22.2,Llano River 2018,0.0,,,1011.4,8,,USW00012921,24.4,2018-10-15T06:00:00,,,,120,,3.1
,22.8,Llano River 2018,0.5,,,1011.6,,,USW00012921,24.4,2018-10-15T07:00:00,,,,80,,3.6
,14.4,Llano River 2018,-0.1,,,1013.4,,,USW00012921,16.1,2018-10-15T08:00:00,,,,350,,10.8
,11.7,Llano River 2018,2.0,,,1013.3,8,,USW00012921,13.3,2018-10-15T09:00:00,,,,360,,7.7
,10.0,Llano River 2018,0.3,,,1013.0,,,USW00012921,12.2,2018-10-15T10:00:00,,,,350,,8.2
,8.9,Llano River 2018,0.3,,,1014.0,,,USW00012921,10.6,2018-10-15T11:00:00,,,,360,,6.7
,8.3,Llano River 2018,9.7,13.0,,1015.4,8,,USW00012921,9.4,2018-10-15T12:00:00,,,,350,,5.7
,6.7,Llano River 2018,-0.1,,,,,,USW00012921,8.3,2018-10-15T13:00:00,,,,360,,7.7
,6.1,Llano River 2018,-0.1,,,,,,USW00012921,8.3,2018-10-15T14:00:00,,,,10,,10.3
,6.1,Llano River 2018,-0.1,,,1018.4,8,,USW00012921,8.9,2018-10-15T15:00:00,,,,360,,9.8
,6.1,Llano River 2018,0.0,,,1018.9,,,USW00012921,8.9,2018-10-15T16:00:00,,,,360,,10.3
,5.6,Llano River 2018,0.0,,,1019.0,,,USW00012921,9.4,2018-10-15T17:00:00,,,,10,,7.7
,5.6,Llano River 2018,-0.1,4.0,,1019.3,8,,USW00012921,8.9,2018-10-15T18:00:00,,,,360,,8.2
,6.1,Llano River 2018,10.9,,,1019.5,,,USW00012921,7.8,2018-10-15T19:00:00,,,,360,,8.2
,6.1,Llano River 2018,2.8,,,1018.2,,,USW00012921,8.3,2018-10-15T20:00:00,,,,360,,9.8
,6.7,Llano River 2018,-0.1,,,1018.0,8,,USW00012921,9.4,2018-10-15T21:00:00,,,,10,,7.2
,6.1,Llano River 2018,0.3,,,1018.7,,,USW00012921,8.3,2018-10-15T22:00:00,,,,360,,5.1
,6.1,Llano River 2018,1.3,,,1019.1,,,USW00012921,8.3,2018-10-15T23:00:00,,,,360,,7.7
,6.1,Llano River 2018,1.0,16.0,,1019.1,8,,USW00012921,7.8,2018-10-16T00:00:00,,,,360,,5.7
,5.6,Llano River 2018,-0.1,,,1019.8,,,USW00012921,7.2,2018-10-16T01:00:00,,,,360,,6.7
,5.6,Llano River 2018,0.3,,,1020.2,,,USW00012921,7.2,2018-10-16T02:00:00,,,,20,,6.7
,5.6,Llano River 2018,0.0,,,1019.9,8,,USW00012921,7.8,2018-10-16T03:00:00,,,,360,,5.1
,5.6,Llano River 2018,0.3,,,1020.8,,,USW00012921,7.8,2018-10-16T04:00:00,,,,350,,3.1
,6.7,Llano River 2018,1.3,,,1020.9,,,USW00012921,7.8,2018-10-16T05:00:00,,,,340,,2.1
,6.7,Llano River 2018,-0.1,2.0,,1021.0,8,,USW00012921,7.8,2018-10-16T06:00:00,,,,330,,2.1
,6.7,Llano River 2018,0.2,,,,,,USW00012921,8.3,2018-10-16T07:00:00,,,,300,,4.1
,6.7,Llano River 2018,1.5,,,1021.0,,,USW00012921,7.8,2018-10-16T08:00:00,,,,340,,4.1
,6.7,Llano River 2018,0.3,,,1020.5,8,,USW00012921,7.8,2018-10-16T09:00:00,,,,330,,4.6
,6.7,Llano River 2018,-0.1,,,1019.9,,,USW00012921,8.3,2018-10-16T10:00:00,,,,350,,4.6
,6.7,Llano River 2018,-0.1,,,1020.6,,,USW00012921,8.3,2018-10-16T11:00:00,,,,340,,4.6
,6.7,Llano River 2018,-0.1,4.0,,1021.0,8,,USW00012921,8.3,2018-10-16T12:00:00,,,,340,,5.7
,6.7,Llano River 2018,-0.1,,,1020.3,,,USW00012921,8.3,2018-10-16T13:00:00,,,,350,,5.7
,6.7,Llano River 2018,-0.1,,,1020.7,,,USW00012921,8.9,2018-10-16T14:00:00,,,,350,,4.1
,6.7,Llano River 2018,-0.1,,,1021.1,8,,USW00012921,9.4,2018-10-16T15:00:00,,,,360,,5.1
,6.7,Llano River 2018,-0.1,,,1022.1,,,USW00012921,8.9,2018-10-16T16:00:00,,,,360,,7.7
,7.2,Llano River 2018,-0.1,,,1021.7,,,USW00012921,9.4,2018-10-16T17:00:00,,,,350,,5.1
,7.2,Llano River 2018,0.0,-0.1,,1021.8,8,,USW00012921,10.0,2018-10-16T18:00:00,,,,330,,6.2
,7.2,Llano River 2018,-0.1,,,1021.0,,,USW00012921,9.4,2018-10-16T19:00:00,,,,350,,6.2
,7.2,Llano River 2018,-0.1,,,1020.2,,,USW00012921,10.0,2018-10-16T20:00:00,,,,360,,6.2
,7.2,Llano River 2018,-0.1,,,1020.2,8,,USW00012921,10.0,2018-10-16T21:00:00,,,,350,,4.6
,8.3,Llano River 2018,-0.1,,,1020.1,,,USW00012921,10.0,2018-10-16T22:00:00,,,,360,,5.7
,7.8,Llano River 2018,0.0,,,1020.4,,,USW00012921,10.6,2018-10-16T23:00:00,,,,10,,5.7
,7.8,Llano River 2018,0.0,-0.1,,1020.7,8,,USW00012921,10.6,2018-10-17T00:00:00,,,,360,,5.7
,7.8,Llano River 2018,0.0,,,1021.3,,,USW00012921,10.0,2018-10-17T01:00:00,,,,350,,4.6
,8.3,Llano River 2018,0.0,,,1021.8,,,USW00012921,10.0,2018-10-17T02:00:00,,,,360,,5.1
,8.3,Llano River 2018,0.0,,,1022.7,8,,USW00012921,10.0,2018-10-17T03:00:00,,,,360,,5.1
,8.3,Llano River 2018,-0.1,,,1022.6,,,USW00012921,10.6,2018-10-17T04:00:00,,,,360,,3.6
,8.3,Llano River 2018,-0.1,,,1023.1,,,USW00012921,10.6,2018-10-17T05:00:00,,,,10,,3.6
,8.3,Llano River 2018,-0.1,-0.1,,1022.9,8,,USW00012921,10.0,2018-10-17T06:00:00,,,,360,,3.1
,8.3,Llano River 2018,-0.1,,,1022.3,,,USW00012921,10.6,2018-10-17T07:00:00,,,,10,,5.1
,8.9,Llano River 2018,0.3,,,1022.0,,,USW00012921,10.6,2018-10-17T08:00:00,,,,360,,4.1
,8.3,Llano River 2018,-0.1,,,1022.3,8,,USW00012921,10.0,2018-10-17T09:00:00,,,,350,,4.6
,7.8,Llano River 2018,-0.1,,,1022.4,,,USW00012921,10.0,2018-10-17T10:00:00,,,,360,,4.1
,7.8,Llano River 2018,-0.1,,,1022.0,,,USW00012921,10.0,2018-10-17T11:00:00,,,,350,,5.1
,7.8,Llano River 2018,-0.1,0.3,,1022.4,8,,USW00012921,10.0,2018-10-17T12:00:00,,,,360,,5.7
,7.8,Llano River 2018,-0.1,,,1023.3,,,USW00012921,10.6,2018-10-17T13:00:00,,,,360,,3.1
,8.3,Llano River 2018,-0.1,,,1023.5,,,USW00012921,11.1,2018-10-17T14:00:00,,,,360,,5.1
,8.9,Llano River 2018,-0.1,,,1024.8,8,,USW00012921,11.7,2018-10-17T15:00:00,,,,360,,4.6
,9.4,Llano River 2018,0.0,,,1024.6,,,USW00012921,13.3,2018-10-17T16:00:00,,,,340,,4.6
,10.0,Llano River 2018,0.0,,,1024.3,,,USW00012921,13.9,2018-10-17T17:00:00,,,,10,,5.1
,10.0,Llano River 2018,0.0,-0.1,,1024.2,8,,USW00012921,15.0,2018-10-17T18:00:00,,,,360,,4.6
,10.6,Llano River 2018,0.0,,,1023.8,,,USW00012921,14.4,2018-10-17T19:00:00,,,,350,,4.1
,10.6,Llano River 2018,0.0,,,1022.9,,,USW00012921,14.4,2018-10-17T20:00:00,,,,10,,5.1
,10.6,Llano River 2018,0.0,,,1022.9,8,,USW00012921,14.4,2018-10-17T21:00:00,,,,360,,3.6
,10.6,Llano River 2018,0.0,,,1022.9,,,USW00012921,13.9,2018-10-17T22:00:00,,,,360,,5.1
,10.6,Llano River 2018,0.0,,,1023.0,,,USW00012921,13.9,2018-10-17T23:00:00,,,,10,,4.1
,10.6,Llano River 2018,0.0,,,1023.2,8,,USW00012921,13.9,2018-10-18T00:00:00,,,,360,,5.1
,11.1,Llano River 2018,0.0,,,1023.7,,,USW00012921,13.3,2018-10-18T01:00:00,,,,20,,5.7
,10.6,Llano River 2018,0.0,,,1024.5,,,USW00012921,13.3,2018-10-18T02:00:00,,,,10,,4.6
,10.0,Llano River 2018,0.0,,,1025.1,8,,USW00012921,12.8,2018-10-18T03:00:00,,,,20,,6.2
,10.0,Llano River 2018,0.0,,,1025.6,,,USW00012921,12.2,2018-10-18T04:00:00,,,,30,,3.6
,10.0,Llano River 2018,0.0,,,1025.2,,,USW00012921,12.2,2018-10-18T05:00:00,,,,360,,6.2
,9.4,Llano River 2018,0.0,,,1025.1,8,,USW00012921,11.7,2018-10-18T06:00:00,,,,10,,4.1
,9.4,Llano River 2018,0.0,,,1024.7,,,USW00012921,11.1,2018-10-18T07:00:00,,,,360,,5.7
,9.4,Llano River 2018,0.0,,,1024.4,,,USW00012921,11.1,2018-10-18T08:00:00,,,,10,,5.1
,9.4,Llano River 2018,-0.1,,,1024.0,8,,USW00012921,11.1,2018-10-18T09:00:00,,,,360,,5.7
,9.4,Llano River 2018,-0.1,,,1024.1,,,USW00012921,11.1,2018-10-18T10:00:00,,,,10,,5.1
,9.4,Llano River 2018,-0.1,,,1024.3,,,USW00012921,11.1,2018-10-18T11:00:00,,,,20,,5.1
,8.9,Llano River 2018,0.0,-0.1,,1024.1,8,,USW00012921,11.1,2018-10-18T12:00:00,,,,10,,6.2
,9.4,Llano River 2018,0.0,,,1024.5,,,USW00012921,11.1,2018-10-18T13:00:00,,,,20,,6.7
,9.4,Llano River 2018,0.0,,,1025.2,,,USW00012921,11.7,2018-10-18T14:00:00,,,,20,,5.1
,10.0,Llano River 2018,0.0,,,1025.2,8,,USW00012921,12.8,2018-10-18T15:00:00,,,,10,,5.7
,10.0,Llano River 2018,0.0,,,1025.4,,,USW00012921,13.3,2018-10-18T16:00:00,,,,360,,5.7
,10.6,Llano River 2018,0.0,,,1025.0,,,USW00012921,13.9,2018-10-18T17:00:00,,,,20,,5.7
,11.1,Llano River 2018,0.0,,,1024.4,8,,USW00012921,15.0,2018-10-18T18:00:00,,,,20,,5.7
,12.2,Llano River 2018,1.5,,,1023.2,,,USW00012921,14.4,2018-10-18T19:00:00,,,,20,,4.6
,12.8,Llano River 2018,5.8,,,1022.4,,,USW00012921,13.9,2018-10-18T20:00:00,,,,20,,3.6
,12.8,Llano River 2018,0.3,,,1021.9,8,,USW00012921,14.4,2018-10-18T21:00:00,,,,10,,5.1
,12.8,Llano River 2018,-0.1,,,1022.2,,,USW00012921,15.0,2018-10-18T22:00:00,,,,20,,3.1
,13.3,Llano River 2018,1.8,,,1022.2,,,USW00012921,14.4,2018-10-18T23:00:00,,,,20,,3.1
2018-10-09,,Llano River 2018,,,19.3,,,ghcn_daily,USW00012921,,,26.7,19.4,3.4,,9.4,
2018-10-10,,Llano River 2018,,,0.0,,,ghcn_daily,USW00012921,,,27.8,17.8,2.8,,8.1,
2018-10-11,,Llano River 2018,,,0.0,,,ghcn_daily,USW00012921,,,24.4,16.7,3.4,,8.5,
2018-10-12,,Llano River 2018,,,0.0,,,ghcn_daily,USW00012921,,,28.3,17.2,3.5,,10.3,
2018-10-13,,Llano River 2018,,,1.0,,,ghcn_daily,USW00012921,,,31.1,23.3,5.1,,11.6,
2018-10-14,,Llano River 2018,,,0.0,,,ghcn_daily,USW00012921,,,31.1,24.4,5.3,,10.3,
2018-10-15,,Llano River 2018,,,34.8,,,ghcn_daily,USW00012921,,,24.4,7.2,6.8,,17.9,
2018-10-16,,Llano River 2018,,,4.1,,,ghcn_daily,USW00012921,,,10.6,7.8,5.0,,11.6,
2018-10-17,,Llano River 2018,,,0.3,,,ghcn_daily,USW00012921,,,15.0,10.0,4.7,,10.3,
2018-10-18,,Llano River 2018,,,13.2,,,ghcn_daily,USW00012921,,,15.0,11.1,4.5,,10.7,
,21.7,Memorial Day 2015,0.0,,,1007.9,6,,USW00013904,27.8,2015-05-17T00:00:00,,,,170,,4.1
,21.7,Memorial Day 2015,0.0,,,1008.2,4,,USW00013904,26.7,2015-05-17T01:00:00,,,,170,,5.1
,21.7,Memorial Day 2015,0.0,,,1008.3,,,USW00013904,25.6,2015-05-17T02:00:00,,,,150,,5.7
,22.2,Memorial Day 2015,0.0,,,1009.0,,,USW00013904,24.4,2015-05-17T03:00:00,,,,160,,4.6
,22.8,Memorial Day 2015,0.0,,,1009.8,2,,USW00013904,23.9,2015-05-17T04:00:00,,,,150,,4.6
,22.8,Memorial Day 2015,0.0,,,1009.3,4,,USW00013904,23.9,2015-05-17T05:00:00,,,,160,,5.7
,22.2,Memorial Day 2015,0.0,,,1009.9,8,,USW00013904,24.4,2015-05-17T06:00:00,,,,160,,4.1
,22.8,Memorial Day 2015,0.0,,,1009.3,,,USW00013904,23.9,2015-05-17T07:00:00,,,,170,,4.6
,22.2,Memorial Day 2015,0.0,,,1009.1,,,USW00013904,23.9,2015-05-17T08:00:00,,,,170,,5.1
,22.2,Memorial Day 2015,0.0,,,1009.0,,,USW00013904,23.9,2015-05-17T09:00:00,,,,160,,5.7
,22.2,Memorial Day 2015,0.0,,,1010.0,,,USW00013904,23.9,2015-05-17T10:00:00,,,,180,,3.6
,21.7,Memorial Day 2015,2.5,,,1012.0,,,USW00013904,23.3,2015-05-17T11:00:00,,,,310,,7.2
,18.9,Memorial Day 2015,1.5,41.0,,1012.8,8,,USW00013904,19.4,2015-05-17T12:00:00,,,,10,,2.1
,18.3,Memorial Day 2015,1.5,,,,,,USW00013904,18.3,2015-05-17T13:00:00,,,,20,,4.6
,18.9,Memorial Day 2015,0.7,,,,,,USW00013904,18.9,2015-05-17T14:00:00,,,,330,,2.1
,18.9,Memorial Day 2015,3.6,,,1014.9,,,USW00013904,18.9,2015-05-17T15:00:00,,,,50,,5.7
,18.9,Memorial Day 2015,3.3,,,1014.9,,,USW00013904,18.9,2015-05-17T16:00:00,,,,150,,5.1
,18.9,Memorial Day 2015,3.3,,,1014.0,,,USW00013904,18.9,2015-05-17T17:00:00,,,,130,,11.3
,20.0,Memorial Day 2015,0.3,24.0,,1013.6,0,,USW00013904,21.7,2015-05-17T18:00:00,,,,,,1.5
,22.8,Memorial Day 2015,0.0,,,1013.4,,,USW00013904,25.6,2015-05-17T19:00:00,,,,200,,3.6
,20.6,Memorial Day 2015,0.0,,,1013.7,,,USW00013904,27.2,2015-05-17T20:00:00,,,,240,,4.1
,21.1,Memorial Day 2015,0.0,,,1013.9,,,USW00013904,27.8,2015-05-17T21:00:00,,,,200,,3.1
,21.1,Memorial Day 2015,0.0,,,1013.9,,,USW00013904,27.8,2015-05-17T22:00:00,,,,190,,3.6
,21.1,Memorial Day 2015,-0.1,,,1013.7,,,USW00013904,26.7,2015-05-17T23:00:00,,,,190,,3.1
,20.0,Memorial Day 2015,0.0,-0.1,,1013.6,0,,USW00013904,26.1,2015-05-18T00:00:00,,,,140,,4.1
,21.1,Memorial Day 2015,0.0,,,1013.8,,,USW00013904,25.6,2015-05-18T01:00:00,,,,150,,2.1
,21.1,Memorial Day 2015,0.0,,,1014.5,,,USW00013904,24.4,2015-05-18T02:00:00,,,,0,,0.0
,21.7,Memorial Day 2015,0.0,,,1015.1,,,USW00013904,25.0,2015-05-18T03:00:00,,,,0,,0.0
,21.7,Memorial Day 2015,0.0,,,1016.2,,,USW00013904,24.4,2015-05-18T04:00:00,,,,120,,1.5
,22.2,Memorial Day 2015,0.0,,,1016.3,,,USW00013904,23.9,2015-05-18T05:00:00,,,,90,,1.5
,22.2,Memorial Day 2015,0.0,0.3,,1016.8,8,,USW00013904,23.3,2015-05-18T06:00:00,,,,0,,0.0
,22.2,Memorial Day 2015,-0.1,,,1016.2,,,USW00013904,23.3,2015-05-18T07:00:00,,,,0,,0.0
,22.2,Memorial Day 2015,0.0,,,1015.8,,,USW00013904,22.8,2015-05-18T08:00:00,,,,0,,0.0
,22.2,Memorial Day 2015,-0.1,,,1015.2,,,USW00013904,22.8,2015-05-18T09:00:00,,,,0,,0.0
,21.7,Memorial Day 2015,0.0,,,1014.1,,,USW00013904,21.7,2015-05-18T10:00:00,,,,350,,1.5
,21.7,Memorial Day 2015,0.0,,,1015.0,,,USW00013904,21.7,2015-05-18T11:00:00,,,,0,,0.0
,21.7,Memorial Day 2015,0.0,-0.1,,1016.0,8,,USW00013904,22.8,2015-05-18T12:00:00,,,,0,,0.0
,22.2,Memorial Day 2015,0.0,,,1016.2,,,USW00013904,22.8,2015-05-18T13:00:00,,,,0,,0.0
,22.2,Memorial Day 2015,0.0,,,1017.7,,,USW00013904,22.8,2015-05-18T14:00:00,,,,80,,2.6
,22.2,Memorial Day 2015,0.8,,,1018.1,,,USW00013904,22.8,2015-05-18T15:00:00,,,,0,,0.0
,22.8,Memorial Day 2015,0.0,,,1018.0,,,USW00013904,23.9,2015-05-18T16:00:00,,,,0,,0.0
,23.9,Memorial Day 2015,0.0,,,1018.0,,,USW00013904,25.0,2015-05-18T17:00:00,,,,90,,4.6
,23.3,Memorial Day 2015,-0.1,0.8,,1018.0,8,,USW00013904,26.7,2015-05-18T18:00:00,,,,120,,3.6
,24.4,Memorial Day 2015,0.0,,,1017.0,,,USW00013904,29.4,2015-05-18T19:00:00,,,,130,,4.1
,23.9,Memorial Day 2015,0.0,,,1016.4,,,USW00013904,30.6,2015-05-18T20:00:00,,,,120,,5.1
,22.8,Memorial Day 2015,0.0,,,1015.8,,,USW00013904,30.6,2015-05-18T21:00:00,,,,140,,5.7
,22.8,Memorial Day 2015,0.0,,,1015.3,,,USW00013904,31.1,2015-05-18T22:00:00,,,,140,,6.7
,22.2,Memorial Day 2015,0.0,,,1014.9,4,,USW00013904,30.6,2015-05-18T23:00:00,,,,120,,4.6
,21.7,Memorial Day 2015,0.0,,,1015.0,0,,USW00013904,28.9,2015-05-19T00:00:00,,,,130,,3.6
