timestamp,station_id,station_name,gage_height_ft,discharge_cfs
2017-08-20T05:15:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.83,45.6
2017-08-20T05:15:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.66,120.0
2017-08-20T05:15:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.24,11.7
2017-08-20T05:15:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.21,
2017-08-20T05:15:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T05:15:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T05:15:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.49,7.88
2017-08-20T05:30:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.22,
2017-08-20T05:30:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.68,2180.0
2017-08-20T05:30:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.82,45.0
2017-08-20T05:30:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.64,116.0
2017-08-20T05:30:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.24,11.7
2017-08-20T05:30:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.31,
2017-08-20T05:30:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.11,5.41
2017-08-20T05:30:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T05:30:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T05:45:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.2,
2017-08-20T05:45:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.68,2180.0
2017-08-20T05:45:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.8,43.9
2017-08-20T05:45:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.64,116.0
2017-08-20T05:45:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.22,11.2
2017-08-20T05:45:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.4,
2017-08-20T05:45:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T05:45:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T05:45:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T06:00:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.22,
2017-08-20T06:00:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.67,2180.0
2017-08-20T06:00:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.8,43.9
2017-08-20T06:00:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.63,115.0
2017-08-20T06:00:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.22,11.2
2017-08-20T06:00:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.54,
2017-08-20T06:00:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T06:00:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T06:00:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T06:15:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.18,
2017-08-20T06:15:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.66,2180.0
2017-08-20T06:15:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.81,44.4
2017-08-20T06:15:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.62,113.0
2017-08-20T06:15:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.22,11.2
2017-08-20T06:15:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.66,
2017-08-20T06:15:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T06:15:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.93,39.2
2017-08-20T06:15:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T06:30:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.24,
2017-08-20T06:30:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.65,2180.0
2017-08-20T06:30:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.77,42.1
2017-08-20T06:30:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.62,113.0
2017-08-20T06:30:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.21,11.0
2017-08-20T06:30:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.76,
2017-08-20T06:30:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T06:30:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T06:30:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T06:45:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.2,
2017-08-20T06:45:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.65,2180.0
